#station_name;latitude (dec. Degrees WGS84);longitude (dec. Degrees WGS84);altitude (m);;;;
#Antizana_sur_glacier;-0.47481;-78.15337;4890;;;;
#variable_code;variable_name;sensor_manufacturer;sensor_model;units;data_quality;;
#Swinc;incoming shortwave radiation;campbell;sp_lite;W.m-2;checked data;;
#Swout;outgoing shortwave radiation;campbell;sp_lite;W.m-2;checked data;;
#Lwinc;incoming longwave radiation;campbell;sp_lite;W.m-2;checked data;;
#Lwout;outgoing longwave radiation;campbell;sp_lite;W.m-2;checked data;;
#albedo;albedo;campbell;sp_lite;W.m-2;checked data;;
#RH;ventilated relative humidity;vaisala;HMP45C_ventilated;%;checked data;;
#T;ventilated air temperature;vaisala;HMP45C_ventilated;°C;checked data;;
#wind_speed;wind speed;young;5103;m.s-1;checked data;;
#wind_direction;wind direction;young;5103;deg;checked data;;
 #date (GMT+ 0);Swinc;Swout;albedo;RH;T;wind_speed;wind_direction
28/12/2004 1:30;0;0;1;42.91;-0.646833333;2.221833333;290.2
28/12/2004 2:00;0;0;1;29.61166667;-0.658833333;2.046166667;14.87
28/12/2004 2:30;0;0;1;25.51333333;-0.889666667;1.786833333;9.66
28/12/2004 3:00;0;0;1;31.095;-1.168666667;1.560333333;39.99
28/12/2004 3:30;0;0;1;29.685;-1.171666667;1.509;45.1
28/12/2004 4:00;0;0;1;26.29166667;-1.027;2.639833333;83.4
28/12/2004 4:30;0;0;1;23.72333333;-0.701833333;2.410833333;59.88
28/12/2004 5:00;0;0;1;20.97333333;-0.596166667;2.083833333;98.8
28/12/2004 5:30;0;0;1;21.40666667;-0.89;1.927666667;115.5
28/12/2004 6:00;0;0;1;20.96;-0.7885;3.297833333;82.2
28/12/2004 6:30;0;0;1;19.625;-0.475166667;4.713333333;75.7
28/12/2004 7:00;0;0;1;18.80666667;-0.248833333;4.726333333;32.64
28/12/2004 7:30;0;0;1;18.19666667;-0.601833333;3.731666667;58.82
28/12/2004 8:00;0;0;1;19.005;-0.8795;3.026333333;91
28/12/2004 8:30;0;0;1;18.91833333;-1.213833333;2.9785;67.9
28/12/2004 9:00;0;0;1;19.56333333;-1.1805;2.78;354.3
28/12/2004 9:30;0;0;1;19.99333333;-1.539166667;2.8685;63.27
28/12/2004 10:00;0;0;1;20.44666667;-0.796;4.146333333;68.39
28/12/2004 10:30;0;0;1;20.34333333;-0.5535;3.991333333;90.1
28/12/2004 11:00;0;0;1;20.12;-0.460833333;2.7035;109.2
28/12/2004 11:30;0;0;1;20.34333333;-0.832;2.425666667;80.3
28/12/2004 12:00;11.53666667;0;1;20.93666667;-0.851666667;2.864166667;86.3
28/12/2004 12:30;17.715;10.11833333;0.571173205;28.79833333;-1.057166667;2.293333333;93.2
28/12/2004 13:00;20.345;10.2;0.501351683;29.445;-1.010833333;2.592666667;234.4
28/12/2004 13:30;56.85;28.045;0.493315743;27.995;-1.017;2.1345;22.31
28/12/2004 14:00;397.2833333;199.2666667;0.501573185;22.905;0.560333333;1.330333333;14.78
28/12/2004 14:30;522.7333333;242;0.462951154;25.24166667;1.034;1.225333333;215.7
28/12/2004 15:00;634.2333333;269.0666667;0.424239239;24.59666667;1.532333333;1.513666667;79.4
28/12/2004 15:30;733.8;287.5166667;0.391818843;24.535;1.881333333;1.743666667;339.7
28/12/2004 16:00;817.8333333;301.7;0.368901569;27.695;1.9015;3.374833333;276
28/12/2004 16:30;887;311.6166667;0.351315295;30.05666667;1.971666667;4.244333333;346
28/12/2004 17:00;942;314.1333333;0.333474876;29.75666667;2.561;3.116;50.37
28/12/2004 17:30;978;309.1;0.31605317;29.78833333;2.8335;3.133666667;270.7
28/12/2004 18:00;996.5;304.8166667;0.305887272;32.53833333;2.677833333;4.033;306.1
28/12/2004 18:30;994.5;297.4166667;0.299061505;39.56833333;2.991;3.636666667;295.1
28/12/2004 19:00;985.6666667;288.6666667;0.29286439;54.42;2.663666667;4.611333333;304
28/12/2004 19:30;885.1166667;258.7833333;0.292372004;59.84666667;2.425833333;4.4255;280.7
28/12/2004 20:00;592.8;183.15;0.30895749;61.20833333;1.697;3.2885;288.8
28/12/2004 20:30;383.5833333;127.6333333;0.332739518;73.39166667;1.340666667;3.512166667;286.7
28/12/2004 21:00;367.1166667;123.3583333;0.336019431;85.56666667;0.7685;3.832166667;302
28/12/2004 21:30;132.9166667;46.58166667;0.35045768;93.13333333;0.202166667;3.659666667;270.3
28/12/2004 22:00;60.80666667;22.32166667;0.367092424;94.65;0.0235;2.07;293.2
28/12/2004 22:30;115.1783333;41.385;0.359312371;94.71666667;0.178333333;1.949666667;286.5
28/12/2004 23:00;137.4016667;48.22333333;0.350966145;97.01666667;-0.203333333;2.810666667;27.7
28/12/2004 23:30;25.585;10.18833333;0.3982151;96.41666667;-0.443833333;1.767666667;327.4
29/12/2004 0:00;0;0;1;95.96666667;-0.8245;0.741166667;291.7
29/12/2004 0:30;0;0;1;96.33333333;-1.3005;0.424;62.76
29/12/2004 1:00;0;0;1;95.8;-1.984166667;0.228;314.4
29/12/2004 1:30;0;0;1;86.95;-2.2095;0.515;106.3
29/12/2004 2:00;0;0;1;79.66666667;-1.8045;0.5685;59.01
29/12/2004 2:30;0;0;1;83.43333333;-2.413833333;0.441833333;255.7
29/12/2004 3:00;0;0;1;66.235;-2.7785;0.791666667;220.9
29/12/2004 3:30;0;0;1;59.17833333;-2.654166667;0.674166667;106.4
29/12/2004 4:00;0;0;1;62.24666667;-2.619166667;0.837833333;279.2
29/12/2004 4:30;0;0;1;66.21833333;-2.426166667;1.108666667;163.6
29/12/2004 5:00;0;0;1;62.995;-1.761166667;1.272166667;37.38
29/12/2004 5:30;0;0;1;63.14166667;-1.310166667;1.808333333;60.95
29/12/2004 6:00;0;0;1;60.77166667;-1.465833333;0.9835;0.097
29/12/2004 6:30;0;0;1;57.07666667;-2.047833333;1.035666667;24.83
29/12/2004 7:00;0;0;1;55.48;-2.436333333;1.0135;33.14
29/12/2004 7:30;0;0;1;45.29166667;-2.248;0.925166667;318.1
29/12/2004 8:00;0;0;1;36.91166667;-1.6465;1.393333333;257
29/12/2004 8:30;0;0;1;40.73666667;-2.134166667;1.161166667;313.5
29/12/2004 9:00;0;0;1;43.45333333;-2.649166667;0.978;73.2
29/12/2004 9:30;0;0;1;24.03333333;-1.474166667;1.808;62.99
29/12/2004 10:00;0;0;1;34.175;-2.182166667;1.084666667;87.6
29/12/2004 10:30;0;0;1;38.755;-1.5765;1.274666667;232.9
29/12/2004 11:00;0;0;1;30.175;-2.214;0.617333333;123.2
29/12/2004 11:30;0;0;1;25.9;-2.437833333;0.746833333;62.51
29/12/2004 12:00;0;0;1;17.76666667;-0.778;1.843166667;77.9
29/12/2004 12:30;13.06666667;0;1;16.65333333;-0.1715;1.8475;72
29/12/2004 13:00;14.90666667;0;1;17.26;-0.269833333;0.865;92.5
29/12/2004 13:30;46.87;25.00833333;0.533568025;21.995;-1.005666667;0.463333333;225.8
29/12/2004 14:00;394.6333333;206.2833333;0.522721514;24.64333333;0.034;0.687;224
29/12/2004 14:30;517.5833333;246.8333333;0.47689583;23.76;1.194166667;1.105666667;41.8
29/12/2004 15:00;629.1666667;272.4166667;0.432980132;27.665;1.376666667;0.881666667;70.1
29/12/2004 15:30;727.7666667;289.25;0.397448816;33.56166667;1.874666667;1.58;293.2
29/12/2004 16:00;809.8333333;299.2666667;0.369541058;45.02666667;1.815;2.742;298.6
29/12/2004 16:30;881.3333333;301.9166667;0.342568079;52.73666667;2.087166667;3.056666667;292.8
29/12/2004 17:00;936.8333333;330.8333333;0.353140011;51.63166667;2.6535;3.786333333;294.8
29/12/2004 17:30;1019.166667;340.1833333;0.333785773;58.59166667;2.635666667;4.222166667;289.6
29/12/2004 18:00;995;322.7;0.324321608;62.18333333;2.5845;4.2135;115.3
29/12/2004 18:30;869.8833333;282.25;0.324468798;65.675;2.695166667;3.735;291.1
29/12/2004 19:00;792.85;260.4166667;0.328456413;65.34333333;2.780166667;3.88;289
29/12/2004 19:30;769.2166667;258;0.335406149;64.57166667;2.716666667;3.8855;290.6
29/12/2004 20:00;597.2166667;205.9833333;0.344905534;71.37833333;2.3215;3.965333333;285.3
29/12/2004 20:30;671.9833333;235.7333333;0.350802351;72.37333333;2.2745;2.976166667;293.3
29/12/2004 21:00;259.9333333;92.70833333;0.356661965;78.95;1.722333333;3.075166667;296.8
29/12/2004 21:30;126.845;45.545;0.35906027;89.18333333;1.0045;2.666666667;293.5
29/12/2004 22:00;62.07333333;23.32166667;0.375711524;93.4;0.575333333;2.008833333;293.2
29/12/2004 22:30;104.4816667;38.62;0.369634226;96.35;0.333833333;2.152333333;270.2
29/12/2004 23:00;68.13833333;26.06333333;0.382506176;89.35;0.526333333;0.917;287.7
29/12/2004 23:30;26.98333333;10.69033333;0.396182829;95.9;0.249;2.159333333;95
30/12/2004 0:00;0;0;1;94.63333333;-0.077666667;1.570166667;329.8
30/12/2004 0:30;0;0;1;95.35;-0.3785;0.962333333;147
30/12/2004 1:00;0;0;1;92.53333333;-0.876666667;1.141166667;150.6
30/12/2004 1:30;0;0;1;90.6;-1.0865;0.931166667;239.5
30/12/2004 2:00;0;0;1;94.28333333;-1.207;1.465666667;213.9
30/12/2004 2:30;0;0;1;96.45;-1.2985;1.382;78.9
30/12/2004 3:00;0;0;1;84.14666667;-1.330166667;1.372333333;129.4
30/12/2004 3:30;0;0;1;81.65;-1.3285;1.003333333;100.7
30/12/2004 4:00;0;0;1;80.2;-1.574333333;1.118166667;149.3
30/12/2004 4:30;0;0;1;65.92666667;-1.443666667;1.242;350.2
30/12/2004 5:00;0;0;1;58.425;-1.2375;0.7055;97.2
30/12/2004 5:30;0;0;1;69.08333333;-1.621333333;0.4335;110
30/12/2004 6:00;0;0;1;76.28666667;-2.037;0.812833333;108.3
30/12/2004 6:30;0;0;1;56.46166667;-1.526;0.918333333;98.2
30/12/2004 7:00;0;0;1;55.96833333;-1.132166667;1.0095;126.2
30/12/2004 7:30;0;0;1;43.515;-0.670333333;1.392;118.5
30/12/2004 8:00;0;0;1;40.61;-0.409666667;1.1895;17
30/12/2004 8:30;0;0;1;46.43166667;-1.149333333;1.3125;80.1
30/12/2004 9:00;0;0;1;57.52;-1.479666667;0.7885;84.1
30/12/2004 9:30;0;0;1;59.97666667;-1.596;1.219833333;134.4
30/12/2004 10:00;0;0;1;55.62333333;-1.656833333;1.164;140.6
30/12/2004 10:30;0;0;1;48.64666667;-1.541166667;0.992333333;81
30/12/2004 11:00;0;0;1;52.56166667;-1.79;0.738166667;78.8
30/12/2004 11:30;0;0;1;49.165;-1.663833333;1.258666667;115.7
30/12/2004 12:00;11.5;0;1;44.82666667;-1.194833333;1.963;86
30/12/2004 12:30;21.15666667;11.145;0.526784308;37.325;-0.561166667;1.269333333;109.2
30/12/2004 13:00;36.29;17.645;0.4862221;37.91166667;-0.385666667;1.3465;77.4
30/12/2004 13:30;59.00166667;27.55333333;0.466992458;35.54666667;-0.0105;1.526166667;96.3
30/12/2004 14:00;408.35;189.65;0.464430023;44.42833333;0.830166667;1.464666667;24.05
30/12/2004 14:30;533.3166667;233.1166667;0.43710741;61.83833333;1.447;1.131333333;234.7
30/12/2004 15:00;520.2666667;208.75;0.401236545;85.38333333;1.138333333;1.888333333;354.5
30/12/2004 15:30;623.95;235.75;0.377834762;86.15;0.938;1.679333333;172.2
30/12/2004 16:00;714.5333333;262.5666667;0.367465945;81.9;1.839333333;1.947166667;290.6
30/12/2004 16:30;1008.166667;335.95;0.333228633;84.31666667;1.973833333;2.733833333;292.1
30/12/2004 17:00;941.6666667;295.6833333;0.314;82.14166667;1.972333333;2.604333333;342.7
30/12/2004 17:30;736.45;231.0333333;0.313712178;76.27166667;2.462333333;2.730333333;254.4
30/12/2004 18:00;716.8833333;223.3166667;0.311510474;78.08333333;2.393666667;2.920666667;288.6
30/12/2004 18:30;516.8166667;162.2666667;0.313973363;92.43333333;1.010333333;2.570166667;274.4
30/12/2004 19:00;283.9833333;91.05333333;0.320629145;96.61666667;0.6825;1.981;294.4
30/12/2004 19:30;204.6;66.185;0.323484848;97.36666667;0.491166667;2.388166667;335.8
30/12/2004 20:00;262.5166667;83.75166667;0.319033712;97.56666667;0.344;2.3255;2.026
30/12/2004 20:30;184.6666667;58.80333333;0.318429603;97.06666667;0.3465;2.581833333;324.8
30/12/2004 21:00;93.85;32.505;0.346350559;97.03333333;0.094166667;2.3875;302.3
30/12/2004 21:30;69.79166667;24.74166667;0.354507463;96.93333333;0.096666667;1.476833333;271
30/12/2004 22:00;81.145;27.95666667;0.344527287;97.01666667;0.264833333;1.383666667;318.8
30/12/2004 22:30;84.29333333;29.86;0.354239165;96.88333333;0.400833333;1.195833333;64.39
30/12/2004 23:00;37.05333333;13.4135;0.362005218;96.88333333;0.573833333;1.320333333;255
30/12/2004 23:30;0;0;1;97.15;0.460666667;1.209;286.2
31/12/2004 0:00;0;0;1;97.41666667;0.3135;1.110166667;14
31/12/2004 0:30;0;0;1;97.51666667;0.208833333;0.722333333;296.1
31/12/2004 1:00;0;0;1;97.6;0.1865;0.774666667;263.8
31/12/2004 1:30;0;0;1;97.61666667;-0.180666667;0.748166667;37.27
31/12/2004 2:00;0;0;1;97.65;-0.703166667;0.393;326.7
31/12/2004 2:30;0;0;1;97.96666667;-0.862333333;0.3945;253.3
31/12/2004 3:00;0;0;1;98;-0.795;0.8315;274.4
31/12/2004 3:30;0;0;1;97.9;-0.994333333;0.584333333;286
31/12/2004 4:00;0;0;1;97.96666667;-1.037333333;0.47;289.3
31/12/2004 4:30;0;0;1;97.76666667;-1.207833333;0.912833333;278.6
31/12/2004 5:00;0;0;1;97.71666667;-1.309166667;0.53;317.3
31/12/2004 5:30;0;0;1;97.83333333;-1.350833333;0.234;285.3
31/12/2004 6:00;0;0;1;97.95;-1.163;0.207333333;45.68
31/12/2004 6:30;0;0;1;98.13333333;-0.707833333;0.199666667;302.9
31/12/2004 7:00;0;0;1;98.05;-0.578833333;0.314333333;94.6
31/12/2004 7:30;0;0;1;97.66666667;-1.053333333;0.462333333;294.9
31/12/2004 8:00;0;0;1;97.5;-1.3775;0.3805;114.3
31/12/2004 8:30;0;0;1;95.9;-1.727166667;0.889;104.8
31/12/2004 9:00;0;0;1;96.91666667;-1.861166667;0.4835;49.45
31/12/2004 9:30;0;0;1;96.8;-1.543333333;0.593666667;80.2
31/12/2004 10:00;0;0;1;94.55;-2.105;0.411833333;74.4
31/12/2004 10:30;0;0;1;94.13333333;-2.471333333;1.267833333;77.2
31/12/2004 11:00;0;0;1;92.83333333;-2.504833333;1.384333333;120.2
31/12/2004 11:30;0;0;1;93.2;-2.5415;0.576666667;76.6
31/12/2004 12:00;0;0;1;93.38333333;-2.848333333;0.729833333;90.8
31/12/2004 12:30;13.305;0;1;95.26666667;-3.226333333;0.585166667;155.1
31/12/2004 13:00;19.90833333;10.205;0.512599414;95;-3.0925;0.7375;76.9
31/12/2004 13:30;47.74833333;20.46333333;0.428566442;91.96666667;-2.905;0.336;100.2
31/12/2004 14:00;430.75;173.0333333;0.401702457;87.98333333;-1.322166667;0.709166667;127.9
31/12/2004 14:30;494.55;188.8666667;0.381896;88.66666667;-0.377833333;1.7725;286.1
31/12/2004 15:00;479;168.9166667;0.352644398;88.66666667;-0.186;1.826833333;303.5
31/12/2004 15:30;442.8833333;154.8;0.349527716;88.61666667;-0.0775;1.475166667;344.8
31/12/2004 16:00;656.1333333;225.4833333;0.343654745;82.7;0.649666667;2.182166667;271.4
31/12/2004 16:30;559.05;191.4166667;0.342396327;84.23333333;0.514666667;2.432833333;258.6
31/12/2004 17:00;716.9833333;238.2666667;0.332318278;85.86666667;0.7225;2.395;313.4
31/12/2004 17:30;451.6166667;155.2666667;0.343801897;89.41666667;0.530166667;2.243;22.2
31/12/2004 18:00;588.3333333;199.6833333;0.339405099;88.26666667;0.643;2.422;17.08
31/12/2004 18:30;688.3;237.2833333;0.344738244;87.25;0.7735;2.4955;59.54
31/12/2004 19:00;457.85;160.5333333;0.350624295;82.78333333;1.297833333;2.180666667;339.7
31/12/2004 19:30;391.2833333;141.4333333;0.361460152;84.76666667;0.962833333;2.246166667;321.9
31/12/2004 20:00;295.3333333;108.5;0.36738149;88.9;0.728833333;2.408166667;302.9
31/12/2004 20:30;140.6;51.65333333;0.367377904;95.5;0.1525;2.8305;342
31/12/2004 21:00;154.4;57.48666667;0.372322971;95.76666667;-0.092166667;1.805833333;294.2
31/12/2004 21:30;163.65;60.71166667;0.370984825;93.1;-0.002833333;2.131333333;316.6
31/12/2004 22:00;366.65;148.5533333;0.405163871;88.16666667;0.33;2.05;339.5
31/12/2004 22:30;281.5166667;125.8766667;0.447137529;77.45;0.8375;1.594333333;353.6
31/12/2004 23:00;41.1;18.47666667;0.449553933;68.16666667;0.575666667;1.020333333;22.58
31/12/2004 23:30;11.96483333;0;1;70.14833333;-0.0895;1.241;93.5
01/01/2005 0:00;0;0;1;66.295;-0.543333333;0.883;330
01/01/2005 0:30;0;0;1;78.35;-0.842833333;0.816;96.4
01/01/2005 1:00;0;0;1;73.53333333;-1.043833333;0.984;85
01/01/2005 1:30;0;0;1;72.63333333;-0.873333333;0.860666667;63.55
01/01/2005 2:00;0;0;1;69.72333333;-1.065333333;0.5485;105.6
01/01/2005 2:30;0;0;1;67.655;-1.051666667;0.7875;44.04
01/01/2005 3:00;0;0;1;60.66666667;-1.099;0.997;101.3
01/01/2005 3:30;0;0;1;51.94833333;-0.921;1.2385;99.3
01/01/2005 4:00;0;0;1;39.16666667;0.528666667;1.855333333;107.6
01/01/2005 4:30;0;0;1;39.22666667;0.972166667;3.755166667;81.5
