#station_name;latitude (dec. Degrees WGS84);longitude (dec. Degrees WGS84);altitude (m);;;;;;;;;;;;;;;
#Antisana_hors_glacier;-0.47376;-78.15348;4860;;;;;;;;;;;;;;;
#variable_code;variable_name;sensor_manufacturer;sensor_model;units;data_quality;;;;;;;;;;;;;
#Swinc;incoming shortwave radiation;kipp&zonen;CNR1;W.m-2;checked data;;;;;;;;;;;;;
#Swout;outgoing shortwave radiation;kipp&zonen;CNR1;W.m-2;checked data;;;;;;;;;;;;;
#Lwinc;incoming longwave radiation;kipp&zonen;CNR1;W.m-2;checked data;;;;;;;;;;;;;
#Lwout;outgoing longwave radiation;kipp&zonen;CNR1;W.m-2;checked data;;;;;;;;;;;;;
#albedo;albedo;kipp&zonen;CNR1;-;checked data;;;;;;;;;;;;;
#RH;ventilated relative humidity;vaisala;HMP45C;%;checked data;;;;;;;;;;;;;
#T;ventilated air temperature;vaisala;HMP45C;°C;checked data;;;;;;;;;;;;;
#Tnv;non ventilated air temperature;unknown;Pt100;°C;checked data;;;;;;;;;;;;;
#wind_speed;wind speed;young;5103;m.s-1;checked data;;;;;;;;;;;;;
#wind_direction;wind direction;young;5103;deg;checked data;;;;;;;;;;;;;
#Precipitation_Amount;cumulative_precipitations;Geonor;T-200B;mm;checked data;;;;;;;;;;;;;
#Precipitation_Rate;precipitation_rate_ over_ the_past_30_minutes;Davis;rain collector;mm;checked data;;;;;;;;;;;;;
#H_above_snow;distance_sensor_snow;Campbell;SR50;mm;checked data;;;;;;;;;;;;;
#Snow_depth;snow_depth;Campbell;SR50;mm;checked data;;;;;;;;;;;;;
#Ground_flux;Ground atmosphere flux;Hukseflux;HPF01;W.m-2;checked data;;;;;;;;;;;;;
#T_-3cm;ground_temperature_-3cm;unknown;thermocouple;°C;checked data;;;;;;;;;;;;;
#T_-10cm;ground_temperature_-10cm;unknown;thermocouple;°C;checked data;;;;;;;;;;;;;
#T_-30cm;ground_temperature_-30cm;unknown;thermocouple;°C;checked data;;;;;;;;;;;;;
 #date (GMT + 0);Swinc;Swout;albedo;Lwinc;Lwout;RH;T;Tnv;wind_speed;wind_direction;Precipitation_Amount;Precipitation_Rate;H_above_snow;Snow_depth;Ground_flux;T_-3cm;T_-10cm;T_-30cm
04/01/2006 18:30;165;109;-6999;315;316;96.8;-0.167;0.042;0.795;301.4;414.5;0;1306;-6999;-22.64;3.106;3.554;3.607
04/01/2006 19:00;153;111;-6999;315;315;98;-0.418;-0.298;1.604;76.2;415.2003125;0.214;1306;-6999;-19.29;2.369;3.618;3.597
04/01/2006 19:30;312;255;-6999;318;311;97.9;-0.598;1.233;0.52;335;416.3003125;3.210002441;1302;-6999;-16.71;2.076;3.564;3.608
04/01/2006 20:00;167;127;-6999;315;306;97.6;-0.359;0.964;0.915;289.1;417.2003125;0.856;1302;-6999;-14.72;3.073;3.466;3.637
04/01/2006 20:30;124;99;-6999;315;315;97.9;-0.582;-0.519;0.895;273.3;417.4003125;0.642;1304;-6999;-13.09;2.491;3.362;3.641
04/01/2006 21:00;141;107;-6999;312;312;98.3;-0.351;-0.301;1.635;306;417.6003125;0.428;1306;-6999;-12.02;2.667;3.296;3.639
04/01/2006 21:30;160;110;-6999;304;310;98.4;-0.483;0.068;0.87;62.6;417.8003125;0;1309;-6999;-11.28;3.485;3.228;3.635
04/01/2006 22:00;70;47;-6999;308;312;98.3;-0.599;-0.629;1.742;21.8;417.7003125;0;1306;-6999;-10.77;4.137;3.205;3.635
04/01/2006 22:30;52;34;-6999;310;315;98.3;-0.881;-1.089;1.189;190.4;417.5;0;1306;-6999;-10.14;3.819;3.223;3.61
04/01/2006 23:00;25;16;-6999;310;315;98.2;-1.114;-1.306;1.758;42.17;417.2003125;0;1306;-6999;-9.36;3.487;3.278;3.598
04/01/2006 23:30;1;1;-6999;313;316;98.3;-0.776;-1.045;1.1;160.7;417.1003125;0;1306;-6999;-9.46;3.008;3.307;3.58
05/01/2006 0:00;0;0;-6999;315;318;98.5;-0.511;-0.997;1.659;276.3;417;0;1306;-6999;-9.07;2.633;3.3;3.565
05/01/2006 0:30;0;0;-6999;316;319;98.4;-0.685;-1.174;1.002;164.4;417.1003125;0;1306;-6999;-8.78;2.344;3.257;3.555
05/01/2006 1:00;0;0;-6999;316;318;98.4;-0.542;-1.12;0.921;97.1;417.3003125;0;1306;-6999;-8.54;2.128;3.188;3.545
05/01/2006 1:30;0;0;-6999;316;319;98.4;-0.633;-1.07;1.554;119.8;417.3003125;0;-6999;-6999;-8.53;1.938;3.104;3.535
05/01/2006 2:00;0;0;-6999;316;318;98.4;-0.547;-1.022;0.702;270;417.5;0;1306;-6999;-7.97;1.794;3.017;3.519
05/01/2006 2:30;0;0;-6999;316;319;98.4;-0.671;-1.144;1.075;304.4;417.6003125;0;1306;-6999;-7.65;1.697;2.928;3.504
05/01/2006 3:00;0;0;-6999;316;319;98.3;-0.831;-1.344;1.203;328.9;417.6003125;0;1306;-6999;-7.82;1.581;2.841;3.484
05/01/2006 3:30;0;0;-6999;316;319;98.3;-0.956;-1.399;1.353;324.8;417.6003125;0;-6999;-6999;-7.87;1.457;2.753;3.457
05/01/2006 4:00;0;0;-6999;316;319;98.3;-1.061;-1.544;1.143;0.095;417.7003125;0;1307;-6999;-7.78;1.348;2.673;3.431
05/01/2006 4:30;0;0;-6999;316;319;98.2;-1.171;-1.648;1.172;73.6;417.8003125;0;1307;-6999;-7.75;1.25;2.594;3.402
05/01/2006 5:00;0;0;-6999;316;319;98.1;-1.303;-1.729;0.996;275.2;417.8003125;0;1306;-6999;-7.75;1.118;2.522;3.373
05/01/2006 5:30;0;0;-6999;316;319;98.1;-1.222;-1.666;0.522;344.5;417.9003125;0;1306;-6999;-7.5;1.06;2.452;3.343
05/01/2006 6:00;0;0;-6999;316;320;98;-1.26;-1.796;0.529;134.3;417.9003125;0;1306;-6999;-7.3;1.028;2.383;3.319
05/01/2006 6:30;0;0;-6999;316;320;98;-1.372;-1.857;0.631;307.9;417.9003125;0;1306;-6999;-7.15;0.995;2.318;3.286
05/01/2006 7:00;0;0;-6999;316;320;97.9;-1.476;-1.967;0.978;284.6;417.9003125;0;1306;-6999;-7.06;0.961;2.258;3.254
05/01/2006 7:30;0;0;-6999;316;320;97.8;-1.685;-2.135;1.413;265.2;418;0;1306;-6999;-6.934;0.923;2.205;3.218
05/01/2006 8:00;0;0;-6999;316;321;97.7;-1.787;-2.303;1.218;138.6;417.9003125;0;1306;-6999;-6.822;0.894;2.158;3.188
05/01/2006 8:30;0;0;-6999;316;321;97.7;-1.856;-2.317;0.998;78.8;418;0;1307;-6999;-6.67;0.869;2.11;3.152
05/01/2006 9:00;0;0;-6999;316;321;97.7;-1.774;-2.348;1.509;97.3;418.1003125;0;1307;-6999;-6.488;0.852;2.065;3.121
05/01/2006 9:30;0;0;-6999;316;321;97.5;-1.892;-2.451;1.278;109.8;418.1003125;0;1307;-6999;-6.429;0.83;2.022;3.086
05/01/2006 10:00;0;0;-6999;316;321;97.4;-2.078;-2.62;1.711;102.2;418.1003125;0;1308;-6999;-6.371;0.808;1.98;3.05
05/01/2006 10:30;0;0;-6999;316;321;97.3;-2.252;-2.73;2.37;70.7;418.1003125;0;1308;-6999;-6.298;0.784;1.938;3.012
05/01/2006 11:00;0;0;-6999;316;320;97.4;-2.243;-2.65;3.09;157.7;418.3003125;0;1308;-6999;-6.21;0.763;1.899;2.979
05/01/2006 11:30;1;1;-6999;316;321;97.4;-2.318;-2.787;1.229;171.3;418.3003125;0;1308;-6999;-6.147;0.743;1.865;2.947
05/01/2006 12:00;7;4;-6999;316;321;97.4;-2.282;-2.79;0.878;241.5;418.3003125;0;1309;-6999;-5.995;0.729;1.835;2.918
05/01/2006 12:30;23;12;-6999;316;321;97.1;-2.494;-3.043;1.107;68.63;418.4003125;0;1308;-6999;-5.924;0.716;1.8;2.886
05/01/2006 13:00;53;28;-6999;317;321;97.6;-2.162;-2.732;1.965;97.8;418.4003125;0;1308;-6999;-5.764;0.716;1.775;2.862
05/01/2006 13:30;79;41;-6999;317;320;97.7;-1.794;-2.605;2.599;109.7;418.5;0;1308;-6999;-5.656;0.728;1.755;2.842
05/01/2006 14:00;171;84;-6999;319;320;97.1;-1.973;-2.794;1.644;93.7;418.7003125;0;1309;-6999;-5.355;0.78;1.739;2.826
05/01/2006 14:30;224;101;-6999;320;319;97.2;-2.346;-2.614;1.53;106.1;418.7003125;0;1311;-6999;-1.027;1.037;1.73;2.817
05/01/2006 15:00;312;118;-6999;319;320;97.3;-1.88;-2.018;1.763;99.6;418.9003125;0.428;1306;-6999;28.66;2.483;1.723;2.799
05/01/2006 15:30;503;112;-6999;300;326;96.5;-1.501;-1.654;1.923;237.7;419.2003125;0.214;1305;-6999;52.07;4.762;1.767;2.78
05/01/2006 16:00;614;41;-6999;273;342;95.3;-0.912;-0.629;0.963;257.6;419.6003125;0;-6999;-6999;79;7.83;1.922;2.746
05/01/2006 16:30;360;13;-6999;296;345;95.8;-0.627;-0.333;1.62;208;419.4003125;0;1305;-6999;66.4;9.94;2.325;2.768
05/01/2006 17:00;501;21;-6999;287;352;92.5;-0.56;-0.218;1.877;256.3;420.1003125;0;1304;-6999;55.53;10.46;2.889;2.786
05/01/2006 17:30;593;25;-6999;279;357;88.6;-0.152;0.256;1.606;279.6;419.5;0;1305;-6999;60.93;11.7;3.492;2.8
05/01/2006 18:00;446;18;-6999;288;356;88.1;0.289;0.3;2.867;291.4;419.3003125;0;1304;-6999;61.99;12.9;4.096;2.84
05/01/2006 18:30;463;22;-6999;288;356;85.8;0.135;0.235;3.414;306.7;419.5;0;1304;-6999;47.68;12.92;4.724;2.901
05/01/2006 19:00;284;13;-6999;294;349;86.3;0.106;-0.051;3.046;293.9;418.8003125;0;1304;-6999;34.66;12.66;5.333;2.991
05/01/2006 19:30;440;24;-6999;285;354;87.9;-0.109;0.016;2.608;270.2;419.4003125;0;1304;-6999;29.43;11.93;5.854;3.095
05/01/2006 20:00;420;21;-6999;285;351;78.5;0.734;0.45;3.03;286.9;419.3003125;0;1303;-6999;40.47;12.74;6.263;3.222
05/01/2006 20:30;367;19;-6999;279;349;76.7;0.85;0.588;3.04;290.6;419.3003125;0;-6999;-6999;33.58;12.79;6.627;3.387
05/01/2006 21:00;383;20;-6999;244;348;79.1;0.816;0.67;2.088;277.4;418.9003125;0;1305;-6999;34.76;12.85;6.96;3.543
05/01/2006 21:30;153;6;-6999;289;340;88.3;0.103;-0.109;1.984;243.7;418.4003125;0;1304;-6999;14.8;12.34;7.25;3.688
05/01/2006 22:00;60;2;-6999;304;338;94.3;-0.521;-0.695;1.338;324.6;418;0;1305;-6999;-2.089;10.95;7.53;3.858
05/01/2006 22:30;16;0;-6999;309;334;96.5;-0.731;-0.895;2.22;262.9;417.7003125;0;1304;-6999;-13.05;9.69;7.68;4.011
05/01/2006 23:00;15;1;-6999;311;333;98.1;-1.169;-1.453;1.79;216.3;417.2003125;0;1305;-6999;-20.88;8.42;7.68;4.157
05/01/2006 23:30;4;0;-6999;311;330;98.4;-1.44;-1.76;1.937;240;417;0;1305;-6999;-25.97;7.3;7.57;4.299
06/01/2006 0:00;0;0;-6999;300;328;97.5;-1.993;-2.229;2.254;101.1;416.8003125;0;1305;-6999;-29.38;6.252;7.37;4.422
06/01/2006 0:30;0;0;-6999;314;327;98.2;-1.653;-1.887;3.047;94.7;416.8003125;0;1305;-6999;-29;5.404;7.1;4.532
06/01/2006 1:00;0;0;-6999;314;327;98;-1.445;-1.914;1.525;188;416.9003125;0;1306;-6999;-25.73;4.831;6.805;4.632
06/01/2006 1:30;0;0;-6999;314;326;98;-1.38;-1.831;1.11;281.7;417.1003125;0;1305;-6999;-22.57;4.481;6.494;4.711
06/01/2006 2:00;0;0;-6999;315;326;98;-1.379;-1.75;2.044;344.7;417.3003125;0;1306;-6999;-21.14;4.172;6.195;4.771
06/01/2006 2:30;0;0;-6999;314;325;97.8;-1.382;-1.837;1.8;195.1;417.4003125;0;1305;-6999;-21.25;3.814;5.918;4.809
06/01/2006 3:00;0;0;-6999;313;325;97.7;-1.392;-1.88;1.826;116.6;417.4003125;0;1305;-6999;-19.7;3.555;5.661;4.829
06/01/2006 3:30;0;0;-6999;311;323;97.5;-1.542;-2.034;2.979;140.4;417.5;0;1305;-6999;-21.5;3.207;5.417;4.83
06/01/2006 4:00;0;0;-6999;314;324;97.6;-1.57;-2.005;1.535;152.2;417.7003125;0;1306;-6999;-19.89;2.935;5.193;4.823
06/01/2006 4:30;0;0;-6999;314;323;97.6;-1.51;-1.998;1.604;144.6;417.7003125;0;1306;-6999;-18.36;2.771;4.975;4.804
06/01/2006 5:00;0;0;-6999;314;323;97.6;-1.56;-2.073;1.374;76.6;417.7003125;0;1306;-6999;-17.52;2.614;4.767;4.775
06/01/2006 5:30;0;0;-6999;314;323;97.6;-1.57;-2.072;1.248;17.72;417.9003125;0;1306;-6999;-16.74;2.471;4.575;4.738
06/01/2006 6:00;0;0;-6999;314;323;97.4;-1.739;-2.27;1.611;10.67;417.9003125;0;1306;-6999;-16.75;2.312;4.394;4.692
06/01/2006 6:30;0;0;-6999;315;323;97.5;-1.823;-2.253;1.312;250.6;417.9003125;0;1306;-6999;-16.35;2.141;4.225;4.639
06/01/2006 7:00;0;0;-6999;315;323;97.5;-1.897;-2.381;1.505;71.3;418;0;1306;-6999;-15.57;2.024;4.066;4.588
06/01/2006 7:30;0;0;-6999;314;323;97.3;-2.034;-2.448;2.331;59.88;418;0;1306;-6999;-15.98;1.869;3.916;4.532
06/01/2006 8:00;0;0;-6999;315;323;97.4;-2.118;-2.531;1.478;48.97;418;0;1306;-6999;-15.51;1.711;3.773;4.473
06/01/2006 8:30;0;0;-6999;315;323;97.5;-2.087;-2.462;1.918;104.5;418.2003125;0;1306;-6999;-14.39;1.636;3.637;4.414
06/01/2006 9:00;0;0;-6999;314;323;97.3;-2.063;-2.463;0.957;128.8;418.2003125;0;1305;-6999;-14.01;1.534;3.51;4.358
06/01/2006 9:30;0;0;-6999;315;323;97.3;-2.007;-2.503;0.819;270.5;418.2003125;0;1306;-6999;-13.14;1.474;3.391;4.301
06/01/2006 10:00;0;0;-6999;315;323;97.5;-1.962;-2.36;1.191;308.2;418.2003125;0;1306;-6999;-12.53;1.427;3.28;4.244
06/01/2006 10:30;0;0;-6999;315;323;97.5;-1.969;-2.421;0.771;235.7;418.3003125;0;1306;-6999;-12.05;1.378;3.177;4.187
06/01/2006 11:00;0;0;-6999;315;322;97.5;-1.976;-2.355;0.984;35.61;418.3003125;0;1307;-6999;-11.6;1.335;3.079;4.13
06/01/2006 11:30;2;0;-6999;316;322;97.7;-1.875;-2.276;0.917;211.3;418.3003125;0;1307;-6999;-11.19;1.29;2.99;4.072
06/01/2006 12:00;21;1;-6999;316;322;97.7;-1.749;-2.197;0.928;38.99;418.5;0;1306;-6999;-10.49;1.281;2.909;4.017
06/01/2006 12:30;56;3;-6999;316;323;97.7;-1.566;-1.996;0.734;150.2;418.6003125;0;1305;-6999;-7.78;1.382;2.841;3.972
06/01/2006 13:00;95;4;-6999;317;326;97.7;-1.394;-1.902;1.009;306.3;418.7003125;0;1305;-6999;3.088;1.817;2.779;3.926
06/01/2006 13:30;115;4;-6999;315;330;97.7;-1.262;-1.622;0.566;324.7;418.9003125;0;1306;-6999;11.85;2.525;2.737;3.882
06/01/2006 14:00;95;4;-6999;313;329;97.6;-1.044;-1.654;1.202;162.4;418.9003125;0;1305;-6999;13.21;3.068;2.738;3.839
06/01/2006 14:30;226;11;-6999;309;337;98.1;-1.108;-1.236;0.864;252;419.1003125;0;-6999;-6999;19.88;3.649;2.801;3.802
06/01/2006 15:00;354;17;-6999;295;344;97.3;-0.214;-0.355;0.847;270.8;419.5;0;1305;-6999;43.11;5.399;2.93;3.787
06/01/2006 15:30;332;16;-6999;286;343;90;0.581;-0.118;1.905;308.9;420.1003125;0;1303;-6999;50.16;7.23;3.106;3.757
06/01/2006 16:00;154;7;-6999;304;336;92;0.541;-0.196;2.519;312.7;419.5;0;1304;-6999;28.68;7.47;3.414;3.742
06/01/2006 16:30;213;11;-6999;304;338;91.4;0.651;0.231;2.066;353.4;419.3003125;0;1304;-6999;22.56;7.26;3.806;3.737
06/01/2006 17:00;167;8;-6999;305;336;92.3;0.957;0.345;2.542;292.8;419.5;0;1304;-6999;22.12;7.53;4.161;3.732
06/01/2006 17:30;102;5;-6999;309;331;94;1.095;0.248;2.729;310.6;419.3003125;0;1304;-6999;10.84;7.3;4.499;3.779
06/01/2006 18:00;143;5;-6999;313;329;94.9;0.732;0.155;1.645;6.432;419.6003125;0.214;1305;-6999;-0.501;6.451;4.776;3.825
06/01/2006 18:30;37;1;-6999;313;324;95.2;0.537;-0.177;2.882;270.9;419.9003125;0.214;1305;-6999;-6.786;6.108;4.966;3.881
06/01/2006 19:00;60;3;-6999;314;320;96.4;-0.13;-0.722;2.037;250.3;420.5;0;1305;-6999;-24.18;4.767;5.047;3.925
06/01/2006 19:30;103;35;-6999;315;316;97.2;-0.189;-0.582;2.2;273.4;421.9003125;0;1304;-6999;-31.12;3.485;5.047;3.992
06/01/2006 20:00;128;63;-6999;315;316;97.9;-0.364;-0.441;0.983;133.2;422.8003125;0;1300;-6999;-25.87;2.767;4.936;4.065
06/01/2006 20:30;77;34;-6999;316;316;98.3;-0.229;-0.502;1.254;267.9;423.5;0;1298;-6999;-22.57;2.399;4.727;4.124
06/01/2006 21:00;28;10;-6999;316;316;98.3;-0.044;-0.556;2.776;300.8;423.6003125;0;1299;-6999;-20.28;2.14;4.473;4.16
06/01/2006 21:30;19;5;-6999;316;316;98.4;-0.086;-0.547;1.856;289.2;423.7003125;0.214;1300;-6999;-18.26;1.945;4.231;4.18
06/01/2006 22:00;20;4;-6999;316;316;98.5;-0.065;-0.612;0.858;285;423.7003125;0.214;1301;-6999;-16.59;1.804;4.005;4.186
06/01/2006 22:30;53;8;-6999;316;316;98.5;-0.065;-0.72;0.076;81.8;423.8003125;0.214;1302;-6999;-15.18;1.75;3.804;4.18
06/01/2006 23:00;20;2;-6999;316;316;98.5;-0.13;-0.806;0.521;127.2;423.7003125;0.214;1305;-6999;-14.05;1.994;3.63;4.165
06/01/2006 23:30;1;0;-6999;316;316;98.4;-0.237;-0.915;0.02;264.3;423.8003125;0;1306;-6999;-13.25;2.045;3.486;4.137
07/01/2006 0:00;0;0;-6999;315;317;98.5;-0.449;-1.035;0.02;255.3;423.7003125;0;1306;-6999;-12.34;1.951;3.374;4.101
07/01/2006 0:30;0;0;-6999;315;318;98.4;-0.632;-1.14;0.318;39.05;423.7003125;0;1305;-6999;-12.06;1.791;3.276;4.057
07/01/2006 1:00;0;0;-6999;315;319;98.3;-0.864;-1.223;0.699;322.8;423.7003125;0;1306;-6999;-12.02;1.534;3.184;4.009
07/01/2006 1:30;0;0;-6999;316;319;98.2;-0.76;-1.187;0.357;225.5;423.8003125;0;1307;-6999;-10.79;1.48;3.1;3.973
07/01/2006 2:00;0;0;-6999;316;319;98.3;-0.695;-1.168;0.487;332.9;423.7003125;0;1307;-6999;-9.88;1.505;3.016;3.933
07/01/2006 2:30;0;0;-6999;316;319;98.3;-0.67;-1.06;0.669;292;423.9003125;0;1307;-6999;-9.47;1.504;2.935;3.899
07/01/2006 3:00;0;0;-6999;316;319;98.4;-0.521;-0.955;0.02;253;423.9003125;0;1306;-6999;-9.03;1.51;2.865;3.859
07/01/2006 3:30;0;0;-6999;316;319;98.3;-0.63;-1.288;0.02;80.5;423.9003125;0;1306;-6999;-9.15;1.493;2.803;3.817
07/01/2006 4:00;0;0;-6999;315;320;98.1;-1.012;-1.449;1.431;26.87;423.9003125;0;1305;-6999;-10.33;1.314;2.741;3.769
07/01/2006 4:30;0;0;-6999;316;320;97.9;-1.061;-1.406;1.54;145;423.8003125;0;1305;-6999;-9.86;1.159;2.685;3.729
07/01/2006 5:00;0;0;-6999;316;319;97.9;-0.9;-1.263;1.136;145;423.9003125;0;1306;-6999;-9.31;1.15;2.627;3.691
07/01/2006 5:30;0;0;-6999;316;319;98.1;-0.813;-1.251;0.889;202.2;423.9003125;0;1307;-6999;-8.84;1.164;2.565;3.652
07/01/2006 6:00;0;0;-6999;316;319;98.2;-0.777;-1.275;0.994;125.8;424;0;1306;-6999;-8.47;1.172;2.506;3.614
07/01/2006 6:30;0;0;-6999;316;320;98.1;-0.807;-1.296;0.632;166.2;424.1003125;0;1305;-6999;-8.27;1.156;2.455;3.579
07/01/2006 7:00;0;0;-6999;315;319;98;-0.835;-1.313;0.529;259.6;424;0;1305;-6999;-8.33;1.112;2.408;3.539
07/01/2006 7:30;0;0;-6999;315;319;97.9;-0.884;-1.354;0.392;121.5;424.1003125;0;1305;-6999;-8.22;1.062;2.364;3.503
07/01/2006 8:00;0;0;-6999;315;319;97.8;-0.91;-1.356;0.319;123.7;424.1003125;0;1304;-6999;-7.95;1.041;2.318;3.465
07/01/2006 8:30;0;0;-6999;315;319;97.8;-0.898;-1.184;0.717;285.1;424;0;1303;-6999;-7.75;1.024;2.277;3.428
07/01/2006 9:00;0;0;-6999;316;319;97.8;-0.832;-1.315;0.879;129.9;424.1003125;0;1305;-6999;-7.53;1.014;2.241;3.397
07/01/2006 9:30;0;0;-6999;316;319;97.9;-0.881;-1.361;0.477;240.5;424.2003125;0;1306;-6999;-7.33;0.993;2.198;3.355
07/01/2006 10:00;0;0;-6999;316;318;97.9;-0.902;-1.371;0.399;332.9;424.3003125;0;1307;-6999;-7.11;0.981;2.159;3.32
07/01/2006 10:30;0;0;-6999;316;318;98;-0.891;-1.293;0.25;176;424.5;0;1316;-6999;-6.937;0.98;2.123;3.287
07/01/2006 11:00;0;0;-6999;316;317;98;-0.832;-1.262;0.68;76.1;424.5;0;1312;-6999;-6.805;0.977;2.088;3.252
07/01/2006 11:30;3;3;-6999;316;317;97.8;-0.926;-1.37;0.297;110.9;424.3003125;0;1310;-6999;-6.719;0.969;2.058;3.216
07/01/2006 12:00;36;24;-6999;316;317;98;-0.914;-1.153;0.287;68.84;424.3003125;0;1311;-6999;-6.569;0.961;2.026;3.181
07/01/2006 12:30;110;69;-6999;316;315;98.1;-0.673;-0.523;0.443;280.5;424.7003125;0;1314;-6999;-6.212;0.988;2.003;3.155
07/01/2006 13:00;87;49;-6999;316;315;98.2;-0.672;-0.722;0.477;251.5;424.7003125;0.428;1309;-6999;-5.958;1.013;1.996;3.144
07/01/2006 13:30;169;68;-6999;314;318;98.5;-0.677;-0.433;0.872;298.1;425.1003125;0.642;-6999;-6999;-3.238;1.281;1.988;3.132
07/01/2006 14:00;159;43;-6999;315;323;98.6;-0.497;-0.255;0.561;113.2;425.3003125;0.856;1307;-6999;20.94;2.708;1.982;3.117
07/01/2006 14:30;160;27;-6999;318;325;98.7;-0.246;-0.147;0.79;276.4;425.5;0.642;1306;-6999;25.02;3.661;2.018;3.091
07/01/2006 15:00;172;16;-6999;319;327;98.8;-0.178;-0.06;1.341;276;425.4003125;0.642;1306;-6999;25.98;4.42;2.147;3.062
07/01/2006 15:30;192;20;-6999;315;319;98.8;-0.122;-0.121;1.868;259.4;426.6003125;0.428;1306;-6999;0.39;4.185;2.353;3.035
07/01/2006 16:00;280;25;-6999;320;324;98.9;-0.24;0.114;1.155;287;426.9003125;1.498;1305;-6999;0.714;3.141;2.586;3.025
07/01/2006 16:30;268;24;-6999;318;326;98.9;-0.247;0.303;0.849;15.59;427.9003125;1.284;1306;-6999;13.3;4.003;2.747;3.038
07/01/2006 17:00;427;29;-6999;322;334;98.8;0.054;0.74;0.95;9.08;428.8003125;1.284;-6999;-6999;29.67;5.067;2.871;3.07
07/01/2006 17:30;342;20;-6999;322;338;98.7;0.301;0.935;0.874;1.513;429;0;-6999;-6999;43.38;7.04;3.009;3.092
07/01/2006 18:00;417;21;-6999;323;344;98.5;0.79;1.416;1.517;247;429;0;1307;-6999;50.4;8.6;3.267;3.144
07/01/2006 18:30;343;18;-6999;321;344;98.1;1.103;1.447;2.024;248.7;429.1003125;0.214;-6999;-6999;44.78;9.8;3.637;3.192
07/01/2006 19:00;354;19;-6999;320;342;96;1.105;1.532;1.962;269.8;429.2003125;0.214;1305;-6999;33.1;9.89;4.085;3.236
07/01/2006 19:30;225;11;-6999;319;340;97.5;1.045;1.149;2.208;39.18;429.4003125;0.214;1305;-6999;25.82;9.83;4.534;3.277
07/01/2006 20:00;287;15;-6999;320;339;96.9;0.861;1.213;1.816;311.2;429.7003125;0.214;1303;-6999;16.02;9.28;4.928;3.337
07/01/2006 20:30;125;6;-6999;317;336;97.6;1.013;0.956;1.828;265.5;429.6003125;0;1305;-6999;11.77;9.09;5.246;3.415
07/01/2006 21:00;74;6;-6999;315;322;98;0.303;0.37;0.853;309;430.6003125;0.214;1304;-6999;-22.08;7.45;5.471;3.498
07/01/2006 21:30;35;18;-6999;316;316;98.2;0.056;-0.233;1.444;220.8;431.8003125;0;1305;-6999;-41.95;4.826;5.599;3.585
07/01/2006 22:00;112;97;-6999;316;317;98.1;-0.071;0.342;1.489;201.5;432.6003125;0;1303;-6999;-32.74;3.668;5.558;3.683
07/01/2006 22:30;92;49;-6999;315;316;98.3;-0.048;0.535;1.337;232.3;433;0.856;1305;-6999;-28.39;3.23;5.36;3.803
07/01/2006 23:00;25;8;-6999;316;318;98.4;-0.087;-0.036;1.459;187.9;432.9003125;0.642;1305;-6999;-24.15;3.512;5.077;3.888
07/01/2006 23:30;3;0;-6999;316;316;98.5;-0.217;-0.184;0.503;194.9;433.3003125;0;1307;-6999;-21.32;3.289;4.809;3.952
08/01/2006 0:00;0;0;-6999;316;316;98.6;-0.26;-0.267;-6999;320.8;433.4003125;0.214;1311;-6999;-19.48;2.549;4.581;3.997
08/01/2006 0:30;0;0;-6999;316;316;98.6;-0.186;-0.397;-6999;273.1;433.6003125;0;1313;-6999;-17.5;2.258;4.364;4.024
08/01/2006 1:00;0;0;-6999;317;315;98.5;-0.126;-0.516;-6999;71.8;433.7003125;0;1311;-6999;-15.96;1.993;4.141;4.034
08/01/2006 1:30;0;0;-6999;318;314;98.1;-0.447;-0.519;-6999;56.6;433.7003125;0;1317;-6999;-14.58;1.818;3.928;4.026
08/01/2006 2:00;0;0;-6999;317;315;96;-0.715;-0.639;-6999;156.8;433.6003125;0;1313;-6999;-13.78;1.641;3.729;4.007
08/01/2006 2:30;0;0;-6999;316;317;97.6;-0.633;-0.905;-6999;93.4;433.6003125;0;1310;-6999;-12.65;1.55;3.554;3.988
08/01/2006 3:00;0;0;-6999;316;317;97.3;-0.468;-0.396;-6999;246.1;433.8003125;0;1310;-6999;-11.78;1.493;3.395;3.964
08/01/2006 3:30;0;0;-6999;316;318;97.3;-0.33;-0.66;-6999;213.9;433.7003125;0;-6999;-6999;-11.09;1.445;3.252;3.933
08/01/2006 4:00;0;0;-6999;316;318;97.6;-0.455;-0.749;-6999;36.9;433.8003125;0;1307;-6999;-10.42;1.404;3.119;3.896
08/01/2006 4:30;0;0;-6999;315;316;96;-0.711;-0.803;-6999;118.8;433.7003125;0;1307;-6999;-10.72;1.327;2.996;3.845
08/01/2006 5:00;0;0;-6999;315;319;95.2;-1.492;-1.579;-6999;46.84;433.4003125;0;1307;-6999;-10.81;1.232;2.877;3.779
08/01/2006 5:30;0;0;-6999;316;320;97.7;-1.561;-1.486;-6999;354.1;433.3003125;0;1307;-6999;-10.26;1.188;2.782;3.73
08/01/2006 6:00;0;0;-6999;315;319;96.8;-1.51;-1.548;-6999;209.2;433.2003125;0;1307;-6999;-9.86;1.166;2.703;3.684
08/01/2006 6:30;0;0;-6999;316;321;97.2;-1.683;-1.814;-6999;349.2;433.5;0;1308;-6999;-9.51;1.132;2.618;3.628
